date,price
2022-05-21,0.085733
2022-05-22,0.084768
2022-05-23,0.083789
2022-05-24,0.082797
2022-05-25,0.081792
2022-05-26,0.080773
2022-05-27,0.079741
2022-05-28,0.078696
2022-05-29,0.077638
2022-05-30,0.076568
2022-05-31,0.075486
2022-06-01,0.074393
2022-06-02,0.073288
2022-06-03,0.072174
2022-06-04,0.071049
2022-06-05,0.069916
2022-06-06,0.068774
2022-06-07,0.067625
2022-06-08,0.066469
2022-06-09,0.065308
2022-06-10,0.064141
2022-06-11,0.062970
2022-06-12,0.061796
2022-06-13,0.060619
2022-06-14,0.059441
2022-06-15,0.058263
2022-06-16,0.057085
2022-06-17,0.055909
2022-06-18,0.054735
2022-06-19,0.053565
2022-06-20,0.052399
2022-06-21,0.051238
2022-06-22,0.050084
2022-06-23,0.048937
2022-06-24,0.047798
2022-06-25,0.046667
2022-06-26,0.045547
2022-06-27,0.044437
2022-06-28,0.043339
2022-06-29,0.042252
2022-06-30,0.041179
2022-07-01,0.040930
2022-07-02,0.040668
2022-07-03,0.040395
2022-07-04,0.040111
2022-07-05,0.039816
2022-07-06,0.039512
2022-07-07,0.039198
2022-07-08,0.038876
2022-07-09,0.038546
2022-07-10,0.038208
2022-07-11,0.037864
2022-07-12,0.037514
2022-07-13,0.037158
2022-07-14,0.036797
2022-07-15,0.036432
2022-07-16,0.036063
2022-07-17,0.035692
2022-07-18,0.035318
2022-07-19,0.034942
2022-07-20,0.034564
2022-07-21,0.034186
2022-07-22,0.033808
2022-07-23,0.033430
2022-07-24,0.033053
2022-07-25,0.032677
2022-07-26,0.032303
2022-07-27,0.031931
2022-07-28,0.031562
2022-07-29,0.031196
2022-07-30,0.030834
2022-07-31,0.030475
2022-08-01,0.030121
2022-08-02,0.029771
2022-08-03,0.029426
2022-08-04,0.029086
2022-08-05,0.028752
2022-08-06,0.028424
2022-08-07,0.028102
2022-08-08,0.027786
2022-08-09,0.027476
2022-08-10,0.027173
2022-08-11,0.026878
2022-08-12,0.026589
2022-08-13,0.026307
2022-08-14,0.026033
2022-08-15,0.025767
2022-08-16,0.025508
2022-08-17,0.025257
2022-08-18,0.025014
2022-08-19,0.024778
2022-08-20,0.024551
2022-08-21,0.024332
2022-08-22,0.024121
2022-08-23,0.023919
2022-08-24,0.023725
2022-08-25,0.023539
2022-08-26,0.023362
2022-08-27,0.023193
2022-08-28,0.023032
2022-08-29,0.022880
2022-08-30,0.022737
2022-08-31,0.022602
2022-09-01,0.022475
2022-09-02,0.022357
2022-09-03,0.022248
2022-09-04,0.022148
2022-09-05,0.022055
2022-09-06,0.021972
2022-09-07,0.021897
2022-09-08,0.021831
2022-09-09,0.021773
2022-09-10,0.021724
2022-09-11,0.021683
2022-09-12,0.021652
2022-09-13,0.021628
2022-09-14,0.021614
2022-09-15,0.021608
2022-09-16,0.021610
2022-09-17,0.021622
2022-09-18,0.021642
2022-09-19,0.021670
2022-09-20,0.021708
2022-09-21,0.021754
2022-09-22,0.021808
2022-09-23,0.021872
2022-09-24,0.021944
2022-09-25,0.022025
2022-09-26,0.022114
2022-09-27,0.022213
2022-09-28,0.022320
2022-09-29,0.022435
2022-09-30,0.022560
2022-10-01,0.022694
2022-10-02,0.022836
2022-10-03,0.022987
2022-10-04,0.023147
2022-10-05,0.023315
2022-10-06,0.023493
2022-10-07,0.023679
2022-10-08,0.023874
2022-10-09,0.024078
2022-10-10,0.024290
2022-10-11,0.024511
2022-10-12,0.024741
2022-10-13,0.024979
2022-10-14,0.025226
2022-10-15,0.025482
2022-10-16,0.025745
2022-10-17,0.026018
2022-10-18,0.026298
2022-10-19,0.026587
2022-10-20,0.026883
2022-10-21,0.027188
2022-10-22,0.027500
2022-10-23,0.027820
2022-10-24,0.028147
2022-10-25,0.028482
2022-10-26,0.028823
2022-10-27,0.029171
2022-10-28,0.029526
2022-10-29,0.029888
2022-10-30,0.030255
2022-10-31,0.030628
2022-11-01,0.031007
2022-11-02,0.031390
2022-11-03,0.031779
2022-11-04,0.032172
2022-11-05,0.032568
2022-11-06,0.032969
2022-11-07,0.033373
2022-11-08,0.033779
2022-11-09,0.034188
2022-11-10,0.034598
2022-11-11,0.035010
2022-11-12,0.035422
2022-11-13,0.035835
2022-11-14,0.036247
2022-11-15,0.036658
2022-11-16,0.037068
2022-11-17,0.037476
2022-11-18,0.037881
2022-11-19,0.038282
2022-11-20,0.038680
2022-11-21,0.039073
2022-11-22,0.039460
2022-11-23,0.039842
2022-11-24,0.040217
2022-11-25,0.040584
2022-11-26,0.040944
2022-11-27,0.041295
2022-11-28,0.041636
2022-11-29,0.041968
2022-11-30,0.042289
2022-12-01,0.042599
2022-12-02,0.042897
2022-12-03,0.043183
2022-12-04,0.043455
2022-12-05,0.043715
2022-12-06,0.043959
2022-12-07,0.044190
2022-12-08,0.044405
2022-12-09,0.044605
2022-12-10,0.044788
2022-12-11,0.044956
2022-12-12,0.045106
2022-12-13,0.045240
2022-12-14,0.045356
2022-12-15,0.045454
2022-12-16,0.045535
2022-12-17,0.045597
2022-12-18,0.045642
2022-12-19,0.045668
2022-12-20,0.045676
2022-12-21,0.045666
2022-12-22,0.045638
2022-12-23,0.045591
2022-12-24,0.045526
2022-12-25,0.045444
2022-12-26,0.045344
2022-12-27,0.045226
2022-12-28,0.045092
2022-12-29,0.044940
2022-12-30,0.044772
2022-12-31,0.044588
2023-01-01,0.044389
2023-01-02,0.044174
2023-01-03,0.043944
2023-01-04,0.043701
2023-01-05,0.043443
2023-01-06,0.043173
2023-01-07,0.042890
2023-01-08,0.042595
2023-01-09,0.042288
2023-01-10,0.041971
2023-01-11,0.041644
2023-01-12,0.041308
2023-01-13,0.040962
2023-01-14,0.040609
2023-01-15,0.040248
2023-01-16,0.039881
2023-01-17,0.039507
2023-01-18,0.039127
2023-01-19,0.038743
2023-01-20,0.038355
2023-01-21,0.037963
2023-01-22,0.037569
2023-01-23,0.037172
2023-01-24,0.036773
2023-01-25,0.036374
2023-01-26,0.035973
2023-01-27,0.035573
2023-01-28,0.035174
2023-01-29,0.034775
2023-01-30,0.034378
2023-01-31,0.033984
2023-02-01,0.033592
2023-02-02,0.033203
2023-02-03,0.032817
2023-02-04,0.032436
2023-02-05,0.032058
2023-02-06,0.031686
2023-02-07,0.031318
2023-02-08,0.030956
2023-02-09,0.030600
2023-02-10,0.030249
2023-02-11,0.029905
2023-02-12,0.029567
2023-02-13,0.029236
2023-02-14,0.028912
2023-02-15,0.028595
2023-02-16,0.028286
2023-02-17,0.027984
2023-02-18,0.027691
2023-02-19,0.027404
2023-02-20,0.027127
2023-02-21,0.026857
2023-02-22,0.026595
2023-02-23,0.026342
2023-02-24,0.026098
2023-02-25,0.025862
2023-02-26,0.025634
2023-02-27,0.025416
2023-02-28,0.025206
2023-03-01,0.025005
2023-03-02,0.024813
2023-03-03,0.024629
2023-03-04,0.024455
2023-03-05,0.024290
2023-03-06,0.024133
2023-03-07,0.023986
2023-03-08,0.023848
2023-03-09,0.023719
2023-03-10,0.023599
2023-03-11,0.023488
2023-03-12,0.023386
2023-03-13,0.023293
2023-03-14,0.023209
2023-03-15,0.023134
2023-03-16,0.023069
2023-03-17,0.023012
2023-03-18,0.022965
2023-03-19,0.022927
2023-03-20,0.022898
2023-03-21,0.022878
2023-03-22,0.022867
2023-03-23,0.022865
2023-03-24,0.022873
2023-03-25,0.022889
2023-03-26,0.022915
2023-03-27,0.022950
2023-03-28,0.022994
2023-03-29,0.023047
2023-03-30,0.023110
2023-03-31,0.023181
2023-04-01,0.023262
2023-04-02,0.023353
2023-04-03,0.023452
2023-04-04,0.023561
2023-04-05,0.023679
2023-04-06,0.023806
2023-04-07,0.023943
2023-04-08,0.024089
2023-04-09,0.024244
2023-04-10,0.024408
2023-04-11,0.024582
2023-04-12,0.024765
2023-04-13,0.024958
2023-04-14,0.025159
2023-04-15,0.025370
2023-04-16,0.025591
2023-04-17,0.025820
2023-04-18,0.026059
2023-04-19,0.026306
2023-04-20,0.026563
2023-04-21,0.026829
2023-04-22,0.027104
2023-04-23,0.027387
2023-04-24,0.027680
2023-04-25,0.027981
2023-04-26,0.028291
2023-04-27,0.028609
2023-04-28,0.028935
2023-04-29,0.029270
2023-04-30,0.029612
2023-05-01,0.029962
2023-05-02,0.030320
2023-05-03,0.030685
2023-05-04,0.031057
2023-05-05,0.031436
2023-05-06,0.031822
2023-05-07,0.032214
2023-05-08,0.032611
2023-05-09,0.033015
2023-05-10,0.033423
2023-05-11,0.033837
2023-05-12,0.034255
2023-05-13,0.034677
2023-05-14,0.035102
2023-05-15,0.035531
2023-05-16,0.035962
2023-05-17,0.036395
2023-05-18,0.036830
2023-05-19,0.037267
2023-05-20,0.037703
2023-05-21,0.038140
2023-05-22,0.038576
2023-05-23,0.039010
2023-05-24,0.039443
2023-05-25,0.039873
2023-05-26,0.040299
2023-05-27,0.040722
2023-05-28,0.041140
2023-05-29,0.041553
2023-05-30,0.041960
2023-05-31,0.042361
2023-06-01,0.042753
2023-06-02,0.043138
2023-06-03,0.043514
2023-06-04,0.043881
2023-06-05,0.044237
2023-06-06,0.044583
2023-06-07,0.044916
2023-06-08,0.045238
2023-06-09,0.045547
2023-06-10,0.045842
2023-06-11,0.046124
2023-06-12,0.046390
2023-06-13,0.046642
2023-06-14,0.046878
2023-06-15,0.047097
2023-06-16,0.047300
2023-06-17,0.047486
2023-06-18,0.047654
2023-06-19,0.047804
2023-06-20,0.047936
2023-06-21,0.048049
2023-06-22,0.048144
2023-06-23,0.048220
2023-06-24,0.048276
2023-06-25,0.048314
2023-06-26,0.048332
2023-06-27,0.048331
2023-06-28,0.048310
2023-06-29,0.048270
2023-06-30,0.048211
